epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
560,900.442,0.53283,0.3475,0.83657,0.97121,0.98583,0.99124,0.82374,0.70366,0.34812,0.83921,0.000904119,0.000904119,0.000904119
561,901.98,0.54237,0.35287,0.82767,0.96556,0.98544,0.9914,0.8245,0.70656,0.3517,0.83778,0.0009035,0.0009035,0.0009035
562,903.552,0.51714,0.34758,0.82869,0.96466,0.97876,0.98496,0.81535,0.7064,0.36498,0.83858,0.000902881,0.000902881,0.000902881
563,905.233,0.52395,0.3389,0.8332,0.96064,0.98196,0.9866,0.82503,0.70335,0.36596,0.83599,0.000902262,0.000902262,0.000902262
564,906.918,0.56005,0.3381,0.84119,0.96452,0.98578,0.99172,0.82763,0.69619,0.35238,0.83708,0.000901644,0.000901644,0.000901644
565,908.518,0.52102,0.34572,0.83128,0.97283,0.98454,0.98961,0.82212,0.70383,0.35253,0.83663,0.000901025,0.000901025,0.000901025
566,910.127,0.5283,0.34373,0.8233,0.97157,0.98187,0.98777,0.82668,0.70047,0.34687,0.83231,0.000900406,0.000900406,0.000900406
567,911.715,0.49991,0.33267,0.82306,0.96794,0.99022,0.98675,0.8254,0.68556,0.34333,0.82883,0.000899788,0.000899788,0.000899788
568,913.337,0.48968,0.32691,0.82166,0.96712,0.99039,0.98541,0.83383,0.68674,0.33764,0.83028,0.000899169,0.000899169,0.000899169
569,914.931,0.5002,0.33993,0.81988,0.96783,0.9878,0.99162,0.84335,0.6846,0.33559,0.83022,0.00089855,0.00089855,0.00089855
570,916.628,0.52077,0.33653,0.83019,0.97623,0.98698,0.99163,0.84277,0.66583,0.32852,0.82804,0.000897931,0.000897931,0.000897931
571,918.259,0.51023,0.34907,0.83042,0.97317,0.98518,0.99268,0.83478,0.66955,0.33185,0.82827,0.000897313,0.000897313,0.000897313
572,919.856,0.49572,0.33893,0.83038,0.98531,0.97087,0.99143,0.83285,0.67871,0.33369,0.83028,0.000896694,0.000896694,0.000896694
573,921.472,0.5131,0.34182,0.82647,0.9879,0.96981,0.99127,0.83339,0.68498,0.33742,0.83331,0.000896075,0.000896075,0.000896075
574,923.092,0.51551,0.33005,0.82694,0.98898,0.97047,0.99158,0.83917,0.68476,0.34087,0.83739,0.000895456,0.000895456,0.000895456
575,924.767,0.49771,0.32743,0.8257,0.98912,0.97423,0.9925,0.83783,0.68765,0.33687,0.84109,0.000894838,0.000894838,0.000894838
576,926.42,0.50475,0.34595,0.82447,0.98299,0.98196,0.99273,0.83332,0.67989,0.33719,0.83965,0.000894219,0.000894219,0.000894219
577,928.09,0.50239,0.341,0.826,0.98665,0.98919,0.99359,0.83229,0.68213,0.34603,0.83884,0.0008936,0.0008936,0.0008936
578,929.755,0.49807,0.32731,0.83379,0.97602,0.99089,0.99361,0.83668,0.67237,0.3451,0.83577,0.000892981,0.000892981,0.000892981
579,931.363,0.52068,0.34608,0.83581,0.96945,0.98851,0.99309,0.82596,0.70381,0.34614,0.83963,0.000892363,0.000892363,0.000892363
580,932.97,0.51563,0.33815,0.82281,0.97071,0.98813,0.99382,0.8325,0.69696,0.3473,0.83927,0.000891744,0.000891744,0.000891744
581,934.537,0.50452,0.33868,0.83626,0.97327,0.98938,0.99394,0.8332,0.68618,0.34257,0.83709,0.000891125,0.000891125,0.000891125
582,936.177,0.49855,0.342,0.83586,0.98021,0.98933,0.99377,0.8312,0.69021,0.33666,0.83323,0.000890506,0.000890506,0.000890506
583,937.784,0.51368,0.33567,0.83217,0.96775,0.99034,0.99363,0.82837,0.69489,0.3379,0.83431,0.000889888,0.000889888,0.000889888
584,939.42,0.51863,0.34056,0.83221,0.96541,0.98908,0.98465,0.81835,0.70018,0.34499,0.83695,0.000889269,0.000889269,0.000889269
585,940.983,0.50924,0.33024,0.83137,0.96334,0.98852,0.9867,0.82474,0.698,0.34702,0.83851,0.00088865,0.00088865,0.00088865
586,942.619,0.52077,0.34108,0.8395,0.96058,0.98379,0.99191,0.83198,0.69933,0.35386,0.83915,0.000888031,0.000888031,0.000888031
587,944.262,0.51127,0.33705,0.84352,0.96189,0.9774,0.99044,0.83156,0.70659,0.34121,0.84051,0.000887413,0.000887413,0.000887413
588,945.83,0.51052,0.34647,0.83331,0.9643,0.98064,0.98971,0.82698,0.69849,0.33942,0.83914,0.000886794,0.000886794,0.000886794
589,947.448,0.49883,0.33372,0.83034,0.9644,0.9824,0.98811,0.82685,0.69661,0.34287,0.83952,0.000886175,0.000886175,0.000886175
590,949.081,0.5048,0.34688,0.83408,0.96751,0.98274,0.99258,0.82962,0.69542,0.34324,0.83728,0.000885556,0.000885556,0.000885556
591,950.696,0.50027,0.3288,0.827,0.97255,0.98542,0.99159,0.82163,0.69688,0.3446,0.83471,0.000884938,0.000884938,0.000884938
592,952.353,0.52851,0.33934,0.82766,0.95643,0.99033,0.99069,0.82517,0.69313,0.34689,0.83534,0.000884319,0.000884319,0.000884319
593,953.929,0.50867,0.32822,0.82921,0.96688,0.98698,0.99299,0.82771,0.69619,0.35308,0.83804,0.0008837,0.0008837,0.0008837
594,955.541,0.48345,0.3373,0.83116,0.97541,0.98711,0.99165,0.83513,0.69447,0.34186,0.84088,0.000883081,0.000883081,0.000883081
595,957.132,0.51794,0.33158,0.84122,0.97833,0.98558,0.99237,0.84225,0.67043,0.33488,0.83911,0.000882463,0.000882463,0.000882463
596,958.706,0.48783,0.32598,0.8168,0.97661,0.98454,0.99188,0.83737,0.69299,0.33767,0.84291,0.000881844,0.000881844,0.000881844
597,960.294,0.50723,0.34678,0.83476,0.97719,0.98433,0.99082,0.83891,0.6944,0.3345,0.84367,0.000881225,0.000881225,0.000881225
598,961.89,0.53106,0.34264,0.82735,0.9745,0.98808,0.99108,0.83407,0.69215,0.33014,0.84096,0.000880606,0.000880606,0.000880606
599,963.54,0.49218,0.33037,0.82016,0.97455,0.98711,0.99231,0.82802,0.6966,0.33646,0.84165,0.000879988,0.000879988,0.000879988
600,965.129,0.50614,0.34608,0.82485,0.97633,0.98673,0.99202,0.82269,0.70308,0.3361,0.84249,0.000879369,0.000879369,0.000879369
601,966.766,0.51658,0.34569,0.82825,0.97869,0.99066,0.99349,0.82105,0.70964,0.34262,0.84096,0.00087875,0.00087875,0.00087875
602,968.374,0.51777,0.34514,0.82688,0.975,0.98454,0.99295,0.83041,0.69774,0.35321,0.83639,0.000878131,0.000878131,0.000878131
603,970.034,0.4931,0.33784,0.82396,0.95503,0.98454,0.98958,0.82337,0.70875,0.36058,0.8372,0.000877513,0.000877513,0.000877513
604,971.652,0.47541,0.32199,0.82444,0.95922,0.98567,0.99013,0.81415,0.71097,0.369,0.83485,0.000876894,0.000876894,0.000876894
605,973.319,0.52755,0.34323,0.8231,0.96665,0.98454,0.99072,0.81686,0.71247,0.35014,0.83226,0.000876275,0.000876275,0.000876275
606,974.941,0.51509,0.35152,0.83466,0.96558,0.98969,0.99309,0.81112,0.72967,0.34957,0.83739,0.000875656,0.000875656,0.000875656
607,976.57,0.49908,0.33323,0.81789,0.96601,0.98454,0.99181,0.8205,0.71384,0.34515,0.83835,0.000875038,0.000875038,0.000875038
608,978.18,0.50757,0.33091,0.83047,0.97044,0.9829,0.9918,0.82458,0.70406,0.33885,0.83536,0.000874419,0.000874419,0.000874419
609,979.82,0.52402,0.33478,0.82407,0.98012,0.98711,0.99315,0.82492,0.68918,0.33064,0.8359,0.0008738,0.0008738,0.0008738
610,981.455,0.50414,0.32768,0.83266,0.98068,0.98944,0.99323,0.83053,0.67111,0.3295,0.83614,0.000873181,0.000873181,0.000873181
611,983.142,0.48735,0.3383,0.82759,0.98363,0.9868,0.99334,0.83765,0.67632,0.33754,0.83986,0.000872563,0.000872563,0.000872563
612,984.811,0.52802,0.34263,0.82726,0.9761,0.9843,0.99283,0.82654,0.68951,0.34113,0.84137,0.000871944,0.000871944,0.000871944
613,986.422,0.51735,0.3371,0.83507,0.97001,0.98188,0.99233,0.83275,0.68656,0.34565,0.84334,0.000871325,0.000871325,0.000871325
614,988.051,0.50992,0.33838,0.83163,0.96477,0.98339,0.9921,0.83432,0.71188,0.3505,0.84397,0.000870706,0.000870706,0.000870706
615,989.684,0.48862,0.34267,0.82587,0.95858,0.97938,0.98739,0.82781,0.70635,0.34076,0.83679,0.000870088,0.000870088,0.000870088
616,991.331,0.49234,0.33774,0.82396,0.97051,0.98711,0.99186,0.82859,0.69994,0.34159,0.83486,0.000869469,0.000869469,0.000869469
617,992.977,0.50853,0.34228,0.83372,0.96913,0.98766,0.99237,0.82625,0.70484,0.347,0.83455,0.00086885,0.00086885,0.00086885
618,994.62,0.50999,0.34202,0.84337,0.96762,0.98711,0.98861,0.82998,0.70151,0.34294,0.83597,0.000868231,0.000868231,0.000868231
619,996.309,0.50381,0.33929,0.83419,0.97752,0.97837,0.98902,0.82194,0.7117,0.34953,0.83715,0.000867613,0.000867613,0.000867613
620,997.92,0.50564,0.33526,0.83213,0.97994,0.98436,0.98935,0.83379,0.68787,0.3383,0.83847,0.000866994,0.000866994,0.000866994
621,999.539,0.50556,0.33799,0.82735,0.97737,0.97917,0.98847,0.83059,0.68811,0.33871,0.84208,0.000866375,0.000866375,0.000866375
622,1001.12,0.51147,0.33769,0.84039,0.97812,0.98711,0.98961,0.83104,0.69801,0.34576,0.84501,0.000865756,0.000865756,0.000865756
623,1002.73,0.50978,0.34016,0.83576,0.97987,0.98454,0.98814,0.82827,0.6869,0.33529,0.84182,0.000865138,0.000865138,0.000865138
624,1004.35,0.50429,0.35092,0.83486,0.98354,0.98646,0.9911,0.83287,0.68707,0.3323,0.84151,0.000864519,0.000864519,0.000864519
625,1005.93,0.47358,0.31175,0.81457,0.98457,0.98878,0.99336,0.83553,0.68508,0.33346,0.83783,0.0008639,0.0008639,0.0008639
626,1007.54,0.51459,0.34023,0.82827,0.98508,0.98921,0.9932,0.83145,0.68721,0.33362,0.83473,0.000863281,0.000863281,0.000863281
627,1009.13,0.511,0.33669,0.83927,0.98413,0.98951,0.99353,0.83633,0.67901,0.33275,0.83592,0.000862662,0.000862662,0.000862662
